0, 60, 100, 0.6
1, 300, 220, 1.3636363636363635
2, 2300, 360, 6.388888888888889
3, 2640, 360, 7.333333333333333
4, 2960, 440, 6.7272727272727275
5, 4960, 380, 13.052631578947368
6, 3580, 600, 5.966666666666667
7, 7320, 500, 14.64
8, 5720, 940, 6.085106382978723
9, 7940, 880, 9.022727272727273
10, 8080, 940, 8.595744680851064
11, 8420, 780, 10.794871794871796
12, 10640, 1340, 7.940298507462686
13, 9040, 1160, 7.793103448275862
14, 11080, 1240, 8.935483870967742
15, 11520, 1180, 9.76271186440678
16, 11780, 1380, 8.53623188405797
17, 13900, 1180, 11.779661016949152
18, 14100, 1860, 7.580645161290323
19, 14420, 1700, 8.48235294117647
20, 17380, 2140, 8.121495327102803
21, 16760, 1220, 13.737704918032787
22, 17340, 1340, 12.940298507462687
23, 17580, 900, 19.533333333333335
24, 20120, 2120, 9.49056603773585
25, 20280, 1340, 15.134328358208956
26, 18040, 2140, 8.429906542056075
27, 22400, 1840, 12.173913043478262
28, 23160, 2160, 10.722222222222221
29, 21320, 2360, 9.033898305084746
30, 26140, 2000, 13.07
31, 23420, 1620, 14.45679012345679
32, 27900, 2340, 11.923076923076923
33, 26200, 1280, 20.46875
34, 27400, 3220, 8.509316770186336
35, 29060, 2500, 11.624
36, 28920, 2020, 14.316831683168317
37, 31000, 2020, 15.346534653465346
38, 31920, 3500, 9.12
39, 30340, 2300, 13.191304347826087
40, 34480, 3240, 10.641975308641975
41, 32780, 2780, 11.79136690647482
42, 35440, 3440, 10.30232558139535
43, 34640, 2820, 12.28368794326241
44, 33720, 2600, 12.96923076923077
45, 35340, 2000, 17.67
46, 265140, 3920, 67.63775510204081
47, 40460, 2720, 14.875
48, 38840, 3400, 11.423529411764706
49, 39560, 2620, 15.099236641221374
50, 39460, 3920, 10.066326530612244
51, 45920, 2900, 15.83448275862069
52, 46300, 3040, 15.230263157894736
53, 44840, 2280, 19.666666666666668
54, 45840, 5440, 8.426470588235293
55, 45480, 5000, 9.096
56, 46660, 4720, 9.885593220338983
57, 46940, 4120, 11.393203883495145
58, 43740, 5220, 8.379310344827585
59, 50300, 4120, 12.20873786407767
60, 45940, 4100, 11.204878048780488
61, 49600, 3840, 12.916666666666666
62, 50640, 3220, 15.726708074534162
63, 50460, 1980, 25.484848484848484
64, 53580, 5420, 9.885608856088561
65, 55000, 2300, 23.91304347826087
66, 52700, 6440, 8.183229813664596
67, 56040, 4200, 13.342857142857143
68, 56860, 5620, 10.117437722419929
69, 59520, 3740, 15.914438502673796
70, 59840, 3400, 17.6
71, 60840, 2480, 24.532258064516128
72, 60040, 4580, 13.109170305676855
73, 59120, 4380, 13.497716894977168
74, 62760, 6900, 9.095652173913043
75, 62520, 5420, 11.535055350553506
76, 67640, 6500, 10.406153846153845
77, 65080, 5180, 12.563706563706564
78, 66460, 6820, 9.744868035190615
79, 64940, 6060, 10.716171617161717
80, 66940, 5980, 11.193979933110368
81, 67440, 4000, 16.86
82, 67860, 6340, 10.703470031545741
83, 71620, 5320, 13.462406015037594
84, 69100, 5740, 12.038327526132404
85, 72600, 4200, 17.285714285714285
86, 69860, 5780, 12.086505190311419
87, 72640, 4500, 16.142222222222223
88, 73520, 6840, 10.748538011695906
89, 73920, 5440, 13.588235294117647
90, 77440, 6360, 12.176100628930818
91, 76520, 5400, 14.170370370370371
92, 81060, 7820, 10.365728900255755
93, 78140, 5060, 15.442687747035572
94, 82060, 6480, 12.66358024691358
95, 75320, 4140, 18.193236714975846
96, 79680, 7520, 10.595744680851064
97, 81340, 3120, 26.07051282051282
98, 82220, 8780, 9.364464692482915
99, 83220, 4920, 16.914634146341463
100, 79980, 6880, 11.625
101, 88000, 5800, 15.172413793103448
102, 86400, 7420, 11.644204851752022
103, 86280, 7660, 11.263707571801566
104, 90140, 7580, 11.891820580474935
105, 90400, 5300, 17.056603773584907
106, 88660, 7360, 12.046195652173912
107, 91480, 5460, 16.754578754578755
108, 91540, 8000, 11.4425
109, 88220, 8340, 10.577937649880097
110, 94440, 9300, 10.154838709677419
111, 97240, 7680, 12.661458333333334
112, 93820, 5580, 16.81362007168459
113, 93880, 4000, 23.47
114, 93780, 9040, 10.373893805309734
115, 97080, 7460, 13.013404825737265
116, 98080, 7300, 13.435616438356165
117, 98300, 5360, 18.33955223880597
118, 96520, 8220, 11.742092457420924
119, 103240, 4800, 21.508333333333333
120, 98800, 5400, 18.296296296296298
121, 103200, 4180, 24.688995215311003
122, 105900, 6720, 15.758928571428571
123, 102320, 4960, 20.629032258064516
124, 112140, 13040, 8.599693251533742
125, 113260, 5500, 20.592727272727274
126, 108920, 5980, 18.214046822742475
127, 108160, 3640, 29.714285714285715
128, 114060, 10340, 11.030947775628627
129, 104260, 8780, 11.874715261958997
130, 111580, 7020, 15.894586894586894
131, 112580, 5060, 22.24901185770751
132, 115840, 12260, 9.448613376835237
133, 113700, 7920, 14.356060606060606
134, 117440, 9640, 12.182572614107883
135, 113820, 9960, 11.427710843373495
136, 118700, 10200, 11.637254901960784
137, 123360, 8700, 14.179310344827586
138, 121760, 8100, 15.0320987654321
139, 120820, 7260, 16.641873278236915
140, 125140, 10080, 12.41468253968254
141, 123940, 6920, 17.910404624277458
142, 141000, 15940, 8.845671267252195
143, 120640, 8940, 13.494407158836689
144, 249600, 6780, 36.8141592920354
145, 146540, 5560, 26.35611510791367
146, 140820, 94060, 1.497129491813736
147, 129160, 7940, 16.267002518891687
148, 125440, 9780, 12.826175869120654
149, 126240, 11840, 10.662162162162161
